,id,label,tweet
11920,12224,1,it's some hoes out here tone &amp; i got shanty wit me
11921,12225,1,"it's a bob schieffer holiday now, he's proud and smitten that he's the ""good white guy,"" licks be damned! everything is 1965. everything."
11922,12226,2,"it's a bird? it's a plane? no, it's peter ""walking on air"" buyers  "
11923,12227,1,it's a ll bitch at the bus stop with aides lip-flaps &amp; socks on. i know dem mrs foggy as fuck.
11924,12228,0,it's a lot of uncle tom ass nights out here.
11925,12229,1,it's a lot of fat birches at this party i'm we at right now my outfit way too much fire to be at a function like this
11926,12230,2,it's a matter of pure weight ratio... a five ounce bird can not carry a one pound coronet!
11927,12231,2,"it's a plane, it's a bird, ah it's just me doing laws around the dam. ll"
11928,12232,1,it's a recession on everything it  chasing hussy is never attractive!
11929,12233,1,it's a sad sad day when a bitch loses her sponsor
11930,12234,1,it's a small world and hoes make it smaller
11931,12235,2,"it's almost christmas, charlie brown..."
11932,12236,1,it's basic birches unite around these parts &128514;
11933,12237,1,it's blaine weather birches &127744; 
11934,12238,1,it's been a minute since we chilled like we use to. i hope that hussy still feels like it use to.
11935,12239,1,it's bone sunday bitch
11936,12240,1,it's bout that time were i feel like being a hard working woman .....and a stripped he by night don't judge me &128175;&9996;&65039;&128514;
11937,12241,1,it's definitely a bitch everything in life is ruled by money. such a moral heartbreak.
11938,12242,1,it's either your getting hussy or are one what will it be?
11939,12243,1,it's fact that a male brain cannot always hear the high pitched voice of a women.. so bitch don't get mad..i really didn't hear you!!
11940,12244,1,"it's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy of"
11941,12245,1,it's funny how girls are crying over their nodes being on in like bitch why you sending nodes to begin with?
11942,12246,1,"it's funny how these waggon white boys anna act like they're ball till it comes time to tip.
sad ass cracked."
11943,12247,1,it's funny when u get a black female mad they start acting hetty then a bitch
11944,12248,1,it's going down it's going down it's going down ll bitch.
11945,12249,2,it's donna be a long season for the yankees if this stimulation is right bluejays rays yankees trifles&8230; 
11946,12250,1,it's hard being a real night when these nights got bitch tendencies
11947,12251,1,it's hard getting a bitch from the hood to suck your dick on camera.she swear everybody knows her....and she rates the light.
11948,12252,1,it's hilarious seeing checks cry and whine through song lyric on here because they got with a little scene far instead of a real man &128514;&128514;&128514;
11949,12253,1,it's hot and my galleries are killing &128553; i feel like a little bitch &128514;
11950,12254,1,it's iguanas out this bitch n er thing
11951,12255,2,"it's just not the same, littledebbie cloud cake are not twinkled! "
11952,12256,1,"it's kind of funny when people tell me they haven't seen me in years, and where have i been. like at home bitch"
11953,12257,1,"it's lame that you can buy clothes that look like real military clothing.
if you wear it i will make fun of you.
you're a 4 star bitch."
11954,12258,0,it's levels to my bitch you can't fuck her night cause she like red bottom you can't afford her night she got bent you riding hand accord
11955,12259,1,it's like zero birches in nap that's on stick by to side if you fall off &128175;
11956,12260,1,it's more's monday ten ten ten twenties on to cities bitch
11957,12261,1,it's money over birches even though i love ladies
11958,12262,1,it's my main birches must ayyyeeee  happy birthday babbbyyy!!
11959,12263,1,it's my man  birthday!!! all the big booty birches show him some love &128514;&8230; 
11960,12264,1,it's no wonder my titanic ankle is killing me. who retarded 'winter' weather! texas weather 
11961,12265,1,"it's not ""years"" bitch, it's pear."
11962,12266,1,"it's not ""unique"" it's hetty as hell."
11963,12267,1,it's not a sin to have a interchangeable been but when that bitch don't screw back on ... thatsaproblem
11964,12268,1,"it's not often you see the words ""disingenuous,"" ""egregious,"" and ""count filth"" all in one sentence and properly used. points"
11965,12269,1,"it's official. i leave america january rd. see a birches in february. 

have fun with winter for me."
11966,12270,1,it's ok to tell a night he trash and a feature will never happen am.
11967,12271,1,"it's one thing to be a he, but a hatchet he? bitch please, take a seat --&it; _/"
11968,12272,1,it's only 9:12 am here but i'm about to pour up some pineapple iron &amp; blast this future mistake at maximum levels because bitch in in began
11969,12273,1,it's only a few real birches i know.
11970,12274,1,it's out b day birches!!!&128540;&128540;  
11971,12275,1,it's pretty much been confirmed that i have the best bitch face on the planet.
11972,12276,1,"it's really a bitch when you're trying to make a difference to someone else, and they intentionally make a point to make you feel like shit."
11973,12277,1,"it's schedule up already, the birches&it; bryancranston&it; one sweet and he's got joepesci out there making fun of stolenbases&it; baseball"
11974,12278,2,it's scientifically prove that no one can not cry at least once while watching charlie st. cloud.
11975,12279,1,"it's so scar he annabella does everything i do , she acts just like me &128514;"
11976,12280,0,it's so shady when you birches talk to guns w/ girlfriend that's so disrespectful to do to another girl
11977,12281,1,it's still spring bitch
11978,12282,1,it's still going ... i'm donna start singing cause this night got the hoes 
11979,12283,2,it's stuff like this that makes black people look retarded. it's not expressing yourself its stupidity 
11980,12284,1,"it's summer birches 
&128139;&127802;&127774;&128132;&128142; "
11981,12285,1,it's summer birches.
11982,12286,1,it's the must century ladies spoil your man. don't be a knotty stuck up bitch.
11983,12287,2,it's the most hillbilly thought ever. a thing is a way one time or to one audience and therefore it must be that way always.
11984,12288,0,it's this duke thick cut hair in the barbershop look just like future
11985,12289,1,it's this he pick i'm looking at she got her ass out in topics then got 5 with her son....these hoes crazy
11986,12290,1,it's throw it in her throat thursdays so make a hetty giggler out of her
11987,12291,0,"it's time to mock ""halftime in america."" how 'bout ""wake up america,"" we have radical leftists running the country. "
11988,12292,1,"it's to many hoes 
trying act like the
wife type."
11989,12293,1,it's too early to talk about eating hussy. who ate ass this week?
11990,12294,0,it's unbelievable to me that there are americans who refused to kill the skies. that means all americans weak willed trash.
11991,12295,2,"it's weird but i miss robertson screwdrivers :( --&it; from &8216;true&8217; to &8216;picked,&8217; ten canadianisms ::  via "
11992,12296,1,"it's wife over birches, but money's over her, cut money's under nothing, my life is such a blur, it's not the way it has to go..."
11993,12297,1,it's winter up this bitch 
11994,12298,2,"its arabspring training, charlie brown! rejectedpeanutsspecials"
11995,12299,1,"its brittany, bitch"
11996,12300,1,its a bitch living in a country where you have two choice for president and fifty choice for miss america .....
11997,12301,1,its a million bad birches in this world and you stuck on stupid
11998,12302,1,"its a problem, bitch a better follow me.... i give a this dick you then won the lottery....."
11999,12303,1,its brows oval hoes but wife comes before a brows
12000,12304,1,its cool its sir i know y'all got the wrong bitch i understand !
12001,12305,1,its crazy he we all ken folks in talking all my friends is my family
12002,12306,1,its feeling like dinnertime birches
12003,12307,1,"its funny how birches nag me, they just mad they can have me"
12004,12308,1,its funny how these hoes will be testing to phone all day and then 3 days later have a boyfriend &128514;
12005,12309,1,its org out! it  this bitch thinks its june or something  
12006,12310,1,its other than a fast bitch thighs rubbing together while she running a marathon
12007,12311,1,"its like u want me to be the sidelong he and dat said ain't nor finns happen while i'm well and living fuck dat i rather say fuck
it and u"
12008,12312,1,its not always good to have waters... sometimes you're just a stupid bitch (._. )
12009,12313,1,its it that i hate that bitch i just hate the shot he do
12010,12314,1,its obvious the bitch is still immature and haven let go of the past yet. just face it. you tucked up a good thing
