id,label,tweet
4252,0," 
she be what we say in da hood white trash"
12046,2,in ready for today &127936;&128308;&9898;in tube hoosier hoosierstate can big michigan gateway town&8230; 
23981,1,your bitch front' that's you! my bitch stanton' that's me!
9100,2,"dress shirt, shaggy jeans, backwards yankee hat now that's lifting swag"
24013,2,back still questions my love for ores ll
14912,2,it  breathe easy: twinkled due back on shelves by summer 
19494,2,it  world cup 2014 diary: argentina mock brazil with twirling towels  (photo: petty) 
2832,1,  lmaooo i wanted them hoes she was suppose to hold em
5280,0,"  so you support ""illegal"" coming here and spreading disease among americans dream that bitch!"
11275,2,i traveled back in time to middle-earth and crept up on my enemy. i slit the habit's throat and by reflex vomited into my trembling hand.
18188,0,"it   i woke up with a sore throat, in cold, nigger will be nigger. so terrible"
656,0,"""on my way to fuck your bitch in the name of the lord"" - mr. race"
6051,0," corns and monkeys like you disgust me, you minstrel show negro. crying about shit all the time you're a disgrace everywhere"
22963,0,watch out nigger lovers. you day is coming. 
18885,2,"it  i asked  to get me pink bundles one time, so he brought me yellow checks...&128048;&128149;"
2180,2,(con't) also provide colored sticks to place on the nametags so that members can indicate their preferred profound.
12377,2,jihadis identify a man from indonesia as the one who carried a massive suicide coming on speeches camp ran 
25197,0,"which one of these names is more offensive like, won, grant, wetback jigaboo, towelhead, good, or resin."
24655,2,ll shook and young lean and rob all night
20604,1,"it  dat shit trash

&8220; a shirt inspired by  emboli tattoo. pre-order now:  "
8534,1,can i bring another bitch can we have a tiresome or nahhh
15310,2,"it  not the ""farewell tour's"" fault everyone but three players underachieved for the yankees this year."
7151,0," i'm a maggot :/

"
8668,2,charlie and i!:) love that dog!!:) 
2777,1,     hooker are always complimentary-who wants to be with a bitch?
9154,2,exposed: jihadi kidnap and murder handbook... and plan to infiltrate british army and police  via 
18323,2,"it  psychological warfare for dhimmis -- defeating slam

joining forces to take out world's trash h&8230;"
11157,1,i see your sweets bitch! lafa it  von kick me to the curb i should call n curse her ass out
4863,0,"   best believe we aunt no christian slave brainwash black spoons miss white man, unlike itself, she devil"
3829,1," i want some.....i'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub"
2731,0,   3/4 of a citizen. i said it for you maria you spin
6129,2,  huge yankee fan....enjoy 
22146,2,there is this yellow thing in the sky. i don't know what to make of it.
24248,1,did this bitch  really awake me from my slumber to help pick out her altar the
5310,0,   fuck gutta here maggot that wouldn't even be a fair
24615,2,jacob u look like a monkey in dis 
20488,2,it  &8220; i only red flex rams ak trash to gain followers&8221; vote5sos
17435,2,"it  art thou the bird whom man loves bestthe pious bird with t/ scarlet breast, our robin;that leaves these summer winds sobbing&8230;"
21696,2,surrender of divinity - conquerors of the apocalypse:  via  &it;oriental black metal hell!!
20338,0,it  mine too &128513;&128588;&128076; it &8220; this ma nigh  &128076;&8221;
20534,1,"it  yeah i checked my connection, i have fucking wife. did you check if you were being a ll bitch night? "
23710,0,you a real life maggot if you ever fight another man because he tucked your girl. you just gutta take that l like a man and move on
7663,2,a new way to look for aliens: find their trash &8594; 
13084,2,marcus smart belongs on the celtic. both trash. it was destiny.
24309,0,maggot 
5600,0,"  woohoo! new black ""kill cracked babies"" planters to the rescue! racism trash thus ferguson fergusonriot"
22329,1,"they fail to realize ion want ""friends"" birches switch up quicker than i change the channel &128175;"
18669,0,"it  was meeting this pick until i realized a like in the back ground dressed like a night with edges on &128514; , bitch i'm &128128; "
7797,0,all da ll bald headed birches stand outside of even gates trying get in &128514;&128514;&128514;
9167,2,early worm gets the bird blue goodmorning 
7701,1,about to be 23. officially an old ass bitch
13429,2,my fig kkeldalegend took me out for some more of that good old new orleans soul food! 
5892,0, this bitch look like a fucking white trash trailer park queen looking man bear pig. 
4821,1, trying to get a job after age 50 is a real bitch let alone a new career. out of work 1.5 years. about to be homeless.
13280,1,my barber not been able to cut my hair yesterday really prevented me from going to the club and getting mad birches b he owe me 3 free cuts
21570,1,sounds like a he
4884,0," ...i fucking' want out&it; i'm tired of this bullshit maggot ass, closet racism, wannabe-commune-without-railroad state&it; call"
20711,0,it   california's biggest rewards. don't forget about holy who just released an amazing up.
2321,2,85 species of birds reported in chesterfield for the great backward bird count. how many in your area? 
20514,2,it  i have yet to master the art of eating a powdered dont without looking like i just left charlie sheen's house.
1233,2,&8220; orel colonies&128523;  &128525;&128539;&128553;
5918,0, you had to throw in the maggot word s s s
10765,1,"i hate when a bitch can't take a compliment: ""you're so pretty"" ""no i'm not, i'm ugly"" ""well shit, you ugly then, damn....."
17525,0,it  or fucking white trash
3506,0, that was so gay. and i was fanning bitch. julie made me white
5670,0, i can give you some of my clothes so you can look like a cut duke
22914,1,"we salute the gets &8211; tuesday jihadi bitch slaying: my-48, m203&8217;s fired at italian cockroaches du...  trot net"
5171,1, bitch ll
4532,2,   i miss ny!! nashville needs a pro al team. the closest is c or camp. that's pretty bad. the south is nl.
2575,0," so or maggot teammate  hits someone late like that and u say he's tapping and yelling, u guns def 69 in the room"
6107,2, bu i do. i do hate the play. and the yankees. if i hate the yankees for their patrol i have to hate the dangers.
1138,2,&8220; an its bits they weedy yellow pock-a-dot liking&8221; polk fashion. polk
24016,0,zimmerman we coming for to life bitch. 
5979,0, yes you do retard.
6082,0,  them jigaboos ak homewreckers needs to get blocked!
17297,0,it  get these trash ass nights gutta my stadium!!! &128514;&128514;&128514;
3242,0, begun no man should celebrate his day at a dreams maggot
3954,0,  u pulled.that queer shit as upon as u put no home ll
9933,0,happy birthday to this soon ass night buckcity 
5250,0, kill the corns!!!!!!
10356,0,i bet you think you a no-chill savage hut. fucking maggot 
8802,0,curse vi for come because he's a far and hasn't put it on yet 
13017,2,made and this old hillbilly are hilarious together.
18043,0,it  look at this maggot 
25001,1,"that finger to the face pose birches do now a days, like thick no i anna see those lips"
10840,1,i hope you realize that your both retarded
7645,1,"a he on be a he, that ain't a hunted."
18367,0,it  illegal alien is not a race. it's a crime.     wetbacks 
18012,1,it  still the greatest sweet ever. it  birches run on emotion not logic .. a bitch will say 1+1=3 if the number ...
25016,2,the birds out tonight
13690,0,nights/birches cheat cause of's always think they getting played
7024,0, i'm 5'8 far &128536;&128536;
20317,1,it  we ain't friends he
21511,0,"somebody please choke that fucking retard that keeps yelling ""washed potatoes"". what a tool! pgachampionship"
5208,0, it&8217;s the entire parts bandwagon. they&8217;re maggoty
5930,0," your racism against white people higher. anti-racism is a codeword for anti-white.
anti-unionist is a codeword for antisemite."
2698,0, yea....what did it do for maiden? it made him a greedy maggot lower. least broker is black...
3612,2,  all trash to me
16885,2,"it  jeff fishes saved by the left. that was parma, but the debris missed with it."
14814,1,it  deny a he &128514;&128514;&128514;
10445,1,i did anything for my bitch now these hoes only get hard dick obs
13251,0,must have been a light skin he &8220; lafa utf she mean of &128557;&128557;&8220; he want ready brush rip!! 
4525,2, ah some honey looking due at cher
4380,2, u still a must the ll
9647,0,gay ass night &128514;&128514; bitch you thought you thought
2754,1, ll he still a ll bitch
23162,2,"when all else fails, blast bare lips"
12485,0,"just watched the scene in zero dark thirty where they pop same's bitch ass 
u s a"
10750,0,"i hate that my mon says she trying to move out here... like bitch the only reason your ""trying"" is because you don't have a place to live.."
8336,1,bah bah bah bah.. how it sound when these birches talk &128530;&128564;
15783,0,it  mrs still in the same spot as eyes ago. being with the same nights. sleeping with the same hoes. eating from the same rest&8230;
10869,2,i just put down a pan of brownish
735,2,in 8 straight nation college soccer champions! now! hoosiernation hoosier &9917;&127942;
6427,0," so terms like honey, cracked, peckerwood and stereotyped of white people fucking their kiss and sisters isn't racism? sweet!"
15133,0,it  this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how hetty &amp; stereotyped&8230;
22678,2,to the senior class: there will be orel funfetti bars in the den this morning &128538;
684,2,"bigbird was made by a gay couple. so yes, under a go world the bird would not have existed since its creator would be in jail for sooty."
